@relation ClassifierData

@attribute Term_frequency numeric
@attribute IDF numeric
@attribute TFxIDF numeric
@attribute First_occurrence numeric
@attribute Last_occurrence numeric
@attribute Spread numeric
@attribute Domain_keyphraseness numeric
@attribute Length numeric
@attribute Generality numeric
@attribute Node_degree numeric
@attribute Semantic_relatedness numeric
@attribute Wikipedia_keyphraseness numeric
@attribute Inverse_Wikip_frequency numeric
@attribute Total_Wikip_keyphraseness numeric
@attribute Keyphrase? {False,True}

@data
0.001387,0.510826,0.000708,0.147222,0.736772,0.589551,0,1,0,0,0,0,0,0,False
0.000185,0.510826,0.000094,0.036307,0.039849,0.003542,0,1,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.102944,0.110693,0.007749,0,1,0,0,0,0,0,0,False
0.000185,0.916291,0.000169,0.424618,0.821563,0.396945,0,1,0,0,0,0,0,0,False
0.000277,0.916291,0.000254,0.192827,0.272305,0.079478,0,1,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.522692,0.688731,0.166039,0,2,0,0,0,0,0,0,False
0.000555,0.223144,0.000124,0.216073,0.901926,0.685853,0,1,0,0,0,0,0,0,False
0.000185,0.916291,0.000169,0.214523,0.734116,0.519593,0,1,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.261899,0.616338,0.354439,0,4,0,0,0,0,0,0,False
0.000185,0.916291,0.000169,0.061324,0.126854,0.06553,0,5,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.066416,0.0766,0.010184,0,1,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.534426,0.707992,0.173567,0,2,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.342705,0.345583,0.002878,0,3,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.849458,0.851671,0.002214,0,2,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.305291,0.34027,0.034979,0,3,0,0,0,0,0,0,False
0.000185,0.223144,0.000041,0.506088,0.760682,0.254594,0,1,0,0,0,0,0,0,False
0.00037,0.510826,0.000189,0.133053,0.516493,0.38344,0,2,0,0,0,0,0,0,False
0.00037,0.510826,0.000189,0.155856,0.902369,0.746513,0,1,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.732123,0.73323,0.001107,0,2,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.258136,0.406464,0.148329,0,4,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.595528,0.778393,0.182865,0,2,0,0,0,0,0,0,False
0.000277,0.223144,0.000062,0.025238,0.187735,0.162497,1,1,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.542617,0.72681,0.184193,0,3,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.433031,0.539296,0.106265,0,2,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.699137,0.736772,0.037636,0,3,0,0,0,0,0,0,False
0.00037,0.916291,0.000339,0.585787,0.801417,0.21563,0,1,0,0,0,0,0,0,False
0.000185,0.223144,0.000041,0.491919,0.547266,0.055346,0,1,0,0,0,0,0,0,False
0.00037,0.223144,0.000083,0.064866,0.64224,0.577374,1,1,0,0,0,0,0,0,False
0.00037,1.609438,0.000595,0.432588,0.716405,0.283817,0,3,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.96967,0.972105,0.002435,0,1,0,0,0,0,0,0,False
0.000277,1.609438,0.000446,0.297321,0.348461,0.05114,0,4,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.698694,0.736329,0.037636,0,3,0,0,0,0,0,0,False
0.00037,1.609438,0.000595,0.18685,0.605933,0.419083,0,1,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.047819,0.050255,0.002435,0,1,0,0,0,0,0,0,False
0.000185,0.916291,0.000169,0.621873,0.64534,0.023467,0,1,0,0,0,0,0,0,False
0.001387,0.223144,0.000309,0.068851,0.946867,0.878016,0,1,0,0,0,0,0,0,False
0.00074,1.609438,0.00119,0.57981,0.796104,0.216294,0,1,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.132167,0.166925,0.034758,0,4,0,0,0,0,0,0,False
0.000185,0.223144,0.000041,0.570511,0.574939,0.004428,0,1,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.180651,0.990702,0.810051,0,1,0,0,0,0,0,0,False
0.000185,0.510826,0.000094,0.600841,0.818464,0.217622,0,1,0,0,0,0,0,0,False
0.000277,1.609438,0.000446,0.401594,0.484614,0.08302,0,2,0,0,0,0,0,0,False
0.00037,0.916291,0.000339,0.27164,0.382998,0.111357,0,1,0,0,0,0,0,0,False
0.000277,1.609438,0.000446,0.17888,0.990038,0.811158,0,1,0,0,0,0,0,0,False
0.000462,0.223144,0.000103,0.026566,0.575825,0.549258,0,1,0,0,0,0,0,0,False
0.00037,1.609438,0.000595,0.143015,0.587558,0.444543,0,2,0,0,0,0,0,0,False
0.000925,1.609438,0.001488,0.196148,0.817799,0.621652,0,1,0,0,0,0,0,0,False
0.00037,0.223144,0.000083,0.339163,0.879787,0.540624,1,1,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.513394,0.803409,0.290015,0,1,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.490148,0.837503,0.347354,0,2,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.13261,0.167368,0.034758,0,2,0,0,0,0,0,0,False
0.000185,0.916291,0.000169,0.671463,0.678548,0.007084,0,1,0,0,0,0,0,0,False
0.000185,0.916291,0.000169,0.121319,0.988709,0.86739,0,1,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.319238,0.326544,0.007306,0,3,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.160505,0.837281,0.676777,0,1,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.36263,0.497011,0.134381,0,2,0,0,0,0,0,0,False
0.000462,0.223144,0.000103,0.10228,0.990923,0.888643,0,1,0,0,0,0,0,0,False
0.000555,0.510826,0.000283,0.148329,0.449413,0.301085,0,1,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.180651,0.990702,0.810051,0,2,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.33872,0.483285,0.144565,0,2,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.052468,0.059553,0.007084,0,1,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.969227,0.974983,0.005756,0,1,0,0,0,0,0,0,False
0.000277,0.916291,0.000254,0.353775,0.570954,0.21718,0,1,0,0,0,0,0,0,False
0.000185,0.223144,0.000041,0.283595,0.492141,0.208545,0,1,0,0,0,0,0,0,False
0.000185,1.609438,0.000298,0.739429,0.806952,0.067523,0,4,0,0,0,0,0,0,False
0.000185,0.510826,0.000094,0.232012,0.985831,0.753819,0,1,0,0,0,0,0,0,False
0.000277,0.916291,0.000254,0.148993,0.636042,0.487049,0,2,0,0,0,0,0,0,False
0.002774,0.510826,0.001417,0.147664,0.693159,0.545495,1,1,0,0,0,0,0,0,True
0.000185,1.609438,0.000298,0.807616,0.808501,0.000886,0,1,0,0,0,0,0,0,False
0.000647,1.609438,0.001042,0.211424,0.650432,0.439008,0,2,0,0,0,0,0,0,False
0.000462,0.916291,0.000423,0.275852,0.69592,0.420067,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.781163,0.827837,0.046674,0,5,0,0,0,0,0,0,False
0.000462,1.609438,0.000743,0.075741,0.229458,0.153717,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.941029,0.962269,0.021241,0,2,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.619061,0.621856,0.002795,0,5,0,0,0,0,0,0,False
0.000346,1.609438,0.000557,0.425936,0.552823,0.126887,0,2,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.84768,0.96758,0.119899,0,3,0,0,0,0,0,0,False
0.000808,0.510826,0.000413,0.158468,0.212409,0.053941,0,1,0,0,0,0,0,0,False
0.000231,0.916291,0.000211,0.048351,0.052823,0.004472,0,5,0,0,0,0,0,0,False
0.000346,1.609438,0.000557,0.820291,0.964785,0.144494,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.529067,0.908049,0.378983,0,3,0,0,0,0,0,0,False
0.000231,0.916291,0.000211,0.028228,0.036333,0.008105,0,1,0,0,0,0,0,0,False
0.000346,0.223144,0.000077,0.197317,0.979039,0.781722,0,1,0,0,0,0,0,0,False
0.000346,0.223144,0.000077,0.050307,0.832588,0.782281,0,1,0,0,0,0,0,0,False
0.000462,0.510826,0.000236,0.248183,0.702907,0.454723,0,1,0,0,0,0,0,0,False
0.000577,0.510826,0.000295,0.403857,0.546115,0.142258,0,1,0,0,0,0,0,0,False
0.000231,0.916291,0.000211,0.208496,0.955282,0.746786,0,4,0,0,0,0,0,0,False
0.000692,0.916291,0.000634,0.060369,0.298491,0.238122,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.311068,0.99441,0.683343,0,4,0,0,0,0,0,0,False
0.001154,0.223144,0.000257,0.01621,0.99441,0.9782,0,1,0,0,0,0,0,0,False
0.000231,0.223144,0.000051,0.485187,0.73393,0.248742,0,1,0,0,0,0,0,0,False
0.000231,0.223144,0.000051,0.512577,0.515092,0.002515,0,1,0,0,0,0,0,0,False
0.000346,1.609438,0.000557,0,0.342929,0.342929,0,5,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.409447,0.510061,0.100615,0,2,0,0,0,0,0,0,False
0.001962,1.609438,0.003157,0.393795,0.724986,0.331191,0,1,0,0,0,0,0,0,False
0.000231,0.916291,0.000211,0.345444,0.885411,0.539966,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.847401,0.9673,0.119899,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.513415,0.580771,0.067356,0,2,0,0,0,0,0,0,False
0.003462,1.609438,0.005572,0.324203,0.895193,0.570989,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.940749,0.96199,0.021241,0,4,0,0,0,0,0,0,False
0.000346,0.223144,0.000077,0.232532,0.873952,0.64142,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.767747,0.863611,0.095864,0,2,0,0,0,0,0,0,False
0.000346,0.916291,0.000317,0.530743,0.810788,0.280045,0,1,0,0,0,0,0,0,False
0.000923,1.609438,0.001486,0.001677,0.96199,0.960313,1,1,0,0,0,0,0,0,True
0.000231,0.510826,0.000118,0.899665,0.986305,0.086641,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.847401,0.9673,0.119899,0,3,0,0,0,0,0,0,False
0.000231,0.510826,0.000118,0.250978,0.711571,0.460593,0,1,0,0,0,0,0,0,False
0.000577,0.223144,0.000129,0.05953,0.890721,0.831191,0,1,0,0,0,0,0,0,False
0.000923,0.510826,0.000472,0.015651,0.993292,0.977641,0,1,0,0,0,0,0,0,False
0.000231,0.916291,0.000211,0.452487,0.46199,0.009503,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.409447,0.510061,0.100615,0,1,0,0,0,0,0,0,False
0.000231,0.916291,0.000211,0.048351,0.052823,0.004472,0,2,0,0,0,0,0,0,False
0.000231,0.223144,0.000051,0.927054,0.933762,0.006708,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.993851,0.994131,0.000279,0,2,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.529067,0.908049,0.378983,0,1,0,0,0,0,0,0,False
0.000346,0.223144,0.000077,0.341532,0.876188,0.534656,0,1,0,0,0,0,0,0,False
0.000231,0.510826,0.000118,0.15232,0.936277,0.783958,0,1,0,0,0,0,0,0,False
0.002654,0.223144,0.000592,0.003633,0.987703,0.984069,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.534377,0.555618,0.021241,0,1,0,0,0,0,0,0,False
0.000231,0.916291,0.000211,0.208496,0.955282,0.746786,0,2,0,0,0,0,0,0,False
0.000346,1.609438,0.000557,0.074902,0.228619,0.153717,0,4,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.819173,0.888485,0.069312,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.389603,0.678312,0.288709,0,2,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.28256,0.307993,0.025433,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.941029,0.962269,0.021241,0,3,0,0,0,0,0,0,False
0.000231,0.223144,0.000051,0.655115,0.928452,0.273337,0,1,0,0,0,0,0,0,False
0.000231,0.223144,0.000051,0.278368,0.932364,0.653997,0,1,0,0,0,0,0,0,False
0.000231,0.916291,0.000211,0.151761,0.935718,0.783958,0,3,0,0,0,0,0,0,False
0.000346,0.510826,0.000177,0.602012,0.898826,0.296814,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.113192,0.139184,0.025992,0,3,0,0,0,0,0,0,False
0.000577,0.223144,0.000129,0.501118,0.726104,0.224986,0,1,0,0,0,0,0,0,False
0.000231,0.916291,0.000211,0.00531,0.021241,0.015931,0,4,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.437675,0.532141,0.094466,0,4,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.296814,0.303242,0.006428,0,4,0,0,0,0,0,0,False
0.001154,0.510826,0.000589,0.443264,0.851873,0.408608,0,1,0,0,0,0,0,0,False
0.000346,1.609438,0.000557,0.439631,0.463108,0.023477,0,3,0,0,0,0,0,0,False
0.000577,1.609438,0.000929,0.120179,0.303242,0.183063,0,1,0,0,0,0,0,0,False
0.000346,0.223144,0.000077,0.388485,0.846562,0.458077,0,1,0,0,0,0,0,0,False
0.000692,1.609438,0.001114,0.511459,0.725545,0.214086,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.353829,0.354108,0.000279,0,5,0,0,0,0,0,0,False
0.001269,1.609438,0.002043,0.062605,0.30436,0.241755,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.327278,0.742035,0.414757,0,3,0,0,0,0,0,0,False
0.000231,0.223144,0.000051,0.4782,0.674399,0.196199,0,1,0,0,0,0,0,0,False
0.000462,0.223144,0.000103,0.257406,0.962828,0.705422,0,1,0,0,0,0,0,0,False
0.000346,0.916291,0.000317,0.44019,0.463667,0.023477,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.883454,0.895193,0.011738,0,2,0,0,0,0,0,0,False
0.000346,0.916291,0.000317,0.035215,0.963387,0.928172,0,1,0,0,0,0,0,0,False
0.000808,1.609438,0.0013,0.523197,0.731414,0.208217,0,1,0,0,0,0,0,0,False
0.001154,0.510826,0.000589,0.332029,0.918949,0.58692,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.322247,0.361096,0.038849,0,1,0,0,0,0,0,0,False
0.000346,1.609438,0.000557,0.47848,0.801845,0.323365,0,2,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.447736,0.458357,0.01062,0,4,0,0,0,0,0,0,False
0.000462,0.510826,0.000236,0.257686,0.869201,0.611515,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.882057,0.914757,0.0327,1,2,0,0,0,0,0,0,True
0.000462,0.916291,0.000423,0.615707,0.877865,0.262158,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.426775,0.605087,0.178312,0,4,0,0,0,0,0,0,False
0.000462,0.916291,0.000423,0.015651,0.993292,0.977641,0,2,0,0,0,0,0,0,False
0.000231,0.916291,0.000211,0.137228,0.287311,0.150084,0,1,0,0,0,0,0,0,False
0.000346,0.223144,0.000077,0.251258,0.493292,0.242035,0,1,0,0,0,0,0,0,False
0.000231,0.510826,0.000118,0.062884,0.935439,0.872554,0,1,0,0,0,0,0,0,False
0.001039,1.609438,0.001671,0.523756,0.86948,0.345724,0,2,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.447736,0.458357,0.01062,0,5,0,0,0,0,0,0,False
0.000462,0.916291,0.000423,0.100894,0.295696,0.194802,0,1,0,0,0,0,0,0,False
0.000231,0.223144,0.000051,0.808552,0.815539,0.006987,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.272219,0.304919,0.0327,0,3,0,0,0,0,0,0,False
0.000346,0.510826,0.000177,0.335103,0.913918,0.578815,0,1,0,0,0,0,0,0,False
0.000231,0.223144,0.000051,0.681945,0.693404,0.011459,0,1,0,0,0,0,0,0,False
0.000346,0.223144,0.000077,0.246227,0.567077,0.32085,0,1,0,0,0,0,0,0,False
0.000692,0.223144,0.000154,0.011179,0.665176,0.653997,0,1,0,0,0,0,0,0,False
0.000577,0.510826,0.000295,0,0.806037,0.806037,0,1,0,0,0,0,0,0,False
0.000462,1.609438,0.000743,0.074623,0.22834,0.153717,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.495528,0.585523,0.089994,0,5,0,0,0,0,0,0,False
0.000346,1.609438,0.000557,0.093628,0.107043,0.013415,0,1,0,0,0,0,0,0,False
0.000462,0.510826,0.000236,0.378424,0.463946,0.085523,0,1,0,0,0,0,0,0,False
0.000346,0.510826,0.000177,0.23365,0.358301,0.124651,0,1,0,0,0,0,0,0,False
0.000231,0.916291,0.000211,0.275852,0.302404,0.026551,0,2,0,0,0,0,0,0,False
0.000462,1.609438,0.000743,0.318614,0.365567,0.046954,0,2,0,0,0,0,0,0,False
0.000346,0.510826,0.000177,0.345724,0.837898,0.492174,0,1,0,0,0,0,0,0,False
0.001154,0.916291,0.001057,0.007546,0.999162,0.991615,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.067636,0.07043,0.002795,0,2,0,0,0,0,0,0,False
0.000346,1.609438,0.000557,0,0.342929,0.342929,0,3,0,0,0,0,0,0,False
0.000346,0.916291,0.000317,0.206819,0.99441,0.787591,0,3,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.272219,0.304919,0.0327,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.821409,0.996367,0.174958,0,2,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.847401,0.9673,0.119899,0,2,0,0,0,0,0,0,False
0.000346,0.223144,0.000077,0.941308,0.962549,0.021241,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.94019,0.961431,0.021241,0,3,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.082448,0.08692,0.004472,0,2,0,0,0,0,0,0,False
0.000346,0.223144,0.000077,0.435159,0.86417,0.429011,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.282281,0.307714,0.025433,0,2,0,0,0,0,0,0,False
0.000231,0.916291,0.000211,0.514533,0.780045,0.265511,0,1,0,0,0,0,0,0,False
0.000346,0.223144,0.000077,0.067356,0.877306,0.80995,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.296814,0.303242,0.006428,0,5,0,0,0,0,0,0,False
0.000231,0.510826,0.000118,0.47261,0.509223,0.036613,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.601733,0.898547,0.296814,0,2,0,0,0,0,0,0,False
0.000808,0.510826,0.000413,0.426216,0.726383,0.300168,0,1,0,0,0,0,0,0,False
0.000692,1.609438,0.001114,0.615987,0.877585,0.261599,0,1,0,0,0,0,0,0,False
0.000231,0.510826,0.000118,0.655953,0.713527,0.057574,0,1,0,0,0,0,0,0,False
0.002192,1.609438,0.003529,0.068753,0.307714,0.23896,0,1,0,0,0,0,0,0,False
0.000231,0.916291,0.000211,0.671325,0.743712,0.072387,0,1,0,0,0,0,0,0,False
0.000346,1.609438,0.000557,0.769424,0.865008,0.095584,0,2,0,0,0,0,0,0,False
0.000692,0.223144,0.000154,0.649804,0.9346,0.284796,0,1,0,0,0,0,0,0,False
0.000346,1.609438,0.000557,0.632476,0.888765,0.256288,0,1,0,0,0,0,0,0,False
0.000231,0.510826,0.000118,0.071548,0.435718,0.36417,0,1,0,0,0,0,0,0,False
0.000577,0.510826,0.000295,0.444103,0.790945,0.346842,0,1,0,0,0,0,0,0,False
0.000231,0.916291,0.000211,0.020682,0.031582,0.0109,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.645612,0.654276,0.008664,0,1,0,0,0,0,0,0,False
0.000462,0.916291,0.000423,0.278088,0.919788,0.641699,0,1,0,0,0,0,0,0,False
0.000462,1.609438,0.000743,0.495528,0.658748,0.16322,0,2,0,0,0,0,0,0,False
0.001269,0.223144,0.000283,0.006987,0.993572,0.986585,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.44047,0.463946,0.023477,0,2,0,0,0,0,0,0,False
0.000462,0.916291,0.000423,0.015931,0.993572,0.977641,0,2,0,0,0,0,0,0,False
0.000231,0.223144,0.000051,0.954444,0.977641,0.023197,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.284796,0.871996,0.5872,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.270822,0.292063,0.021241,0,2,0,0,0,0,0,0,False
0.002192,0.223144,0.000489,0.354108,0.968139,0.61403,0,1,0,0,0,0,0,0,False
0.000346,0.916291,0.000317,0.603689,0.615148,0.011459,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.475964,0.687814,0.21185,0,1,0,0,0,0,0,0,False
0.000346,0.916291,0.000317,0.024874,0.0327,0.007826,0,4,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.327837,0.686417,0.35858,0,4,0,0,0,0,0,0,False
0.000346,1.609438,0.000557,0.405534,0.550307,0.144774,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.448016,0.458636,0.01062,0,4,0,0,0,0,0,0,False
0.002423,0.510826,0.001238,0.000559,0.914757,0.914198,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.138345,0.295416,0.157071,0,2,0,0,0,0,0,0,False
0.000577,0.223144,0.000129,0.035495,0.955003,0.919508,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.348798,0.886808,0.53801,0,2,0,0,0,0,0,0,False
0.000577,1.609438,0.000929,0.069871,0.263555,0.193684,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.365847,0.366126,0.000279,0,5,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.205143,0.211012,0.005869,0,1,0,0,0,0,0,0,False
0.000346,1.609438,0.000557,0.80995,0.851593,0.041643,0,2,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.425098,0.538849,0.113751,0,5,0,0,0,0,0,0,False
0.000346,1.609438,0.000557,0.332868,0.919788,0.58692,0,4,0,0,0,0,0,0,False
0.000462,1.609438,0.000743,0.153158,0.193963,0.040805,0,1,0,0,0,0,0,0,False
0.000808,1.609438,0.0013,0.411403,0.674679,0.263276,0,3,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.074623,0.22834,0.153717,0,5,0,0,0,0,0,0,False
0.000808,1.609438,0.0013,0.064002,0.289268,0.225266,0,1,0,0,0,0,0,0,False
0.000462,0.510826,0.000236,0.494969,0.882616,0.387647,0,1,0,0,0,0,0,0,True
0.000231,1.609438,0.000371,0.004192,0.997764,0.993572,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.29905,0.305478,0.006428,0,3,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.767468,0.863331,0.095864,0,2,0,0,0,0,0,0,False
0.000346,0.223144,0.000077,0.368362,0.874231,0.505869,0,1,0,0,0,0,0,0,False
0.001039,1.609438,0.001671,0.06512,0.305478,0.240358,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.069312,0.095864,0.026551,0,1,0,0,0,0,0,0,False
0.000577,0.916291,0.000529,0.058133,0.998603,0.94047,0,3,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.341252,0.350196,0.008944,0,2,0,0,0,0,0,0,False
0.000462,0.223144,0.000103,0.276132,0.713807,0.437675,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.436557,0.578256,0.141699,0,4,0,0,0,0,0,0,False
0.000231,0.510826,0.000118,0.252655,0.640022,0.387367,0,1,0,0,0,0,0,0,False
0.001154,1.609438,0.001857,0.44578,0.870319,0.424539,0,1,0,0,0,0,0,0,False
0.000231,0.510826,0.000118,0.112633,0.736165,0.623533,0,1,0,0,0,0,0,0,False
0.000462,1.609438,0.000743,0.35299,0.727781,0.37479,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.577977,0.646451,0.068474,0,2,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.408608,0.417831,0.009223,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.416713,0.597261,0.180548,0,2,0,0,0,0,0,0,False
0.000692,0.510826,0.000354,0.413359,0.716322,0.302963,0,1,0,0,0,0,0,0,False
0.000231,0.916291,0.000211,0.681386,0.765791,0.084405,0,1,0,0,0,0,0,0,False
0.001962,0.223144,0.000438,0.001956,0.896311,0.894354,14,1,0,0,0,0,0,0,True
0.000231,0.510826,0.000118,0.063723,0.292901,0.229178,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.434041,0.531302,0.097261,0,4,0,0,0,0,0,0,False
0.000692,0.916291,0.000634,0.500838,0.791224,0.290386,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.619899,0.621856,0.001956,0,2,0,0,0,0,0,0,False
0.000462,0.916291,0.000423,0.694802,0.761878,0.067077,0,1,0,0,0,0,0,0,False
0.000231,0.916291,0.000211,0.589715,0.609279,0.019564,0,1,0,0,0,0,0,0,False
0.000231,0.223144,0.000051,0.448575,0.459195,0.01062,0,1,0,0,0,0,0,0,False
0.000577,1.609438,0.000929,0.096702,0.775573,0.678871,0,1,0,0,0,0,0,0,False
0.001385,1.609438,0.002229,0.47848,0.86948,0.391001,0,1,0,0,0,0,0,0,False
0.000923,0.223144,0.000206,0.012577,0.908888,0.896311,0,1,0,0,0,0,0,0,False
0.000231,0.510826,0.000118,0.280883,0.79346,0.512577,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.571269,0.610956,0.039687,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.150084,0.641699,0.491615,0,1,0,0,0,0,0,0,False
0.000462,1.609438,0.000743,0.075741,0.229458,0.153717,0,2,0,0,0,0,0,0,False
0.000346,1.609438,0.000557,0.393516,0.724707,0.331191,0,4,0,0,0,0,0,0,False
0.000231,0.510826,0.000118,0.283958,0.835662,0.551705,0,1,0,0,0,0,0,0,False
0.000346,1.609438,0.000557,0.450252,0.468977,0.018726,0,2,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.456959,0.836501,0.379542,0,2,0,0,0,0,0,0,False
0.000346,1.609438,0.000557,0.737842,0.930967,0.193125,0,3,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.694243,0.703745,0.009503,0,3,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.941308,0.962549,0.021241,0,2,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.129122,0.299888,0.170766,0,1,0,0,0,0,0,0,False
0.000462,0.916291,0.000423,0.340973,0.840414,0.499441,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.84768,0.96758,0.119899,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.692845,0.693404,0.000559,0,5,0,0,0,0,0,0,False
0.000346,0.510826,0.000177,0.416713,0.816098,0.399385,0,1,0,0,0,0,0,0,False
0.000231,1.609438,0.000371,0.430129,0.550307,0.120179,0,4,0,0,0,0,0,0,False
0.000577,0.223144,0.000129,0.106205,0.925377,0.819173,0,1,0,0,0,0,0,0,False
0.000692,1.609438,0.001114,0.098099,0.468977,0.370878,0,1,0,0,0,0,0,0,False
